,two stood against many.,
,,
Felix,This film's a masterpiece.,
,,
Conan,So grant me one request.,
,,
,Grant me revenge!,
,,
,And if you do not listen...,
,then to hell with you!,
,,1
Soo-Jin,You finished!,
,,
Sun,I did.,
,,
,Thank you for teaching me.,
,,
Soo-Jin,"No, thank you.",
,,
,This is our mural of happier times.,
,,
,I'm painting my three sisters.,
,,
,I miss them.,
,,
,Do you miss your family?,
,,
Sun,No.,
,,
,I miss my dog.,
,,
Soo-Jin,You're welcome to paint your dog.,
,,
,Or anything else.,
,,
,Sometimes... it feels good to remember.,
,,1
Wolfgang,I don't know why he liked me.,
,,
,"In those days, when we moved",
,"from East to West Berlin,",
,,
,I was the kid everyone hated.,
,,1
Young Tough 1,"Hey, you! Commie!",
,,
,Your shitty country is ruining ours.,
,,
Young Tough 2,Get the hell out!,
,,
,You don't belong here!,
,,
Wolfgang,You better go.,
,,
Felix,No!,
Wolfgang,Go!,
,,
Young Tough 1,My dad says you're,
,costing us billions in taxes.,
,,
,You're going to start,
,paying us back... now.,
,,
Wolfgang,Come and get it!,
,,
Felix,Aah!,
,,
,"""No one will remember",
,"if we are good men or bad!""",
,,
Young Tough 1,You're dead!,
,,
Felix,"""Only that two stood against many.""",
,,1
Kala,That was your childhood?,
,,
Wolfgang,No.,
,,
,That was nothing... compared to my father.,
,,1
Anton,"Life is simple, boys.",
,,
,Life is just five things:,
,"eating, drinking, shitting, fucking...",
,,
,and fighting for more.,
,,
,I didn't say anything about crying.,
,,
,Crying is for bitches.,
,,
,That what you are?,
,,
,A little bitch?,
,,
Felix,"""Conan, what is best in life?""",
,,1
Kala,He's crazy.,
,,1
Wolfgang,"""To crush your enemies,",
,"to see them driven before you!""",
,,1
Kala,He would do anything for you.,
,,
Wolfgang,He's my brother.,
,,
,And not by something,
,as accidental as blood...,
,,
,by something much stronger.,
,,
Kala,What?,
,,
Wolfgang,By choice.,
,,1
Soo-Jin,Is that your mother and you?,
,,
Sun,She took me to the Spring Festival.,
,,
,We had ice cream.,
,,
Prisoner 1,"Oh, I'm sorry.",
,,
,It was an accident.,
,,
,I know people like you.,
,,
,You think you're better,
,than the rest of us.,
,,
Sun,"Not better or worse, just different.",
,,
Prisoner 1,You got a smart mouth.,
,,
Sun,Only if one assumes that a master's,
,"in economics constitutes a smart mouth,",
,,
,as opposed to educated.,
,,
,"Many educated people are quite stupid,",
,,
,and many stupid people,
,like to start fights for no good reason,
,,
,on a truly beautiful day.,
,,
,Let us not ruin it.,
,,
Prisoner 1,Only thing I want to ruin,
,is that smart mouth.,
,,
Sun,Stop fighting.,
,I don't want to hurt you.,
,,
,Aah!,
,,
Prisoner 1,Aah!,
,,
Prison Officer,"Hey, hey, hey!",
,,1
Will,Oh.,
,,
,I was worried about you.,
,,
Riley,I'm OK.,
,,
Will,You still in London?,
,,
Riley,I'm home.,
,,
,This is where I grew up.,
,,
,Let me show you.,
,,
,This is the piano where,
,my dad practices every morning.,
,,
,"When I was little, I used to lay",
,"on this rug with my coloring book,",
,,
,listening to him.,
,,
,"When I think of the word ""happy,""",
,,
,that rug is the first thing,
,that comes into my head.,
,,
Will,"Your dad's kind of a big deal, huh?",
,,
Riley,Mm-hm.,
,,
,Especially in Iceland.,
,,
,Icelanders really like it if you get,
,famous somewhere else and then come back.,
,,
,They respect you more that way.,
,,
Will,"Oh, is that your mom?",
,,
,She's beautiful.,
,,
Riley,She was.,
,,
Will,"Oh, she passed away.",
,,
Riley,Mm-hm.,
,,
Will,Sorry.,
Gunnar,"Are you talking to me, honey?",
,,
Riley,"No, I was just talking to myself.",
,,
Gunnar,Here you go.,
,,
,Still black with one sugar?,
Riley,"Thanks, Dad.",
,,
Will,"That's how I take my coffee, too.",
,,
Gunnar,I've gotta go.,
Riley,OK.,
,,
Gunnar,You're home.,
,,
,"Oh, I can't believe it.",
,,
,See you tonight.,
Riley,See you later.,
,,
Will,He seems like a nice man.,
,,
Riley,He is.,
,,
Will,Why did you stay away so long?,
,,
,"Oh, you don't have to explain it.",
,,
,I ask way too many questions.,
,Bad cop habit.,
,,
Riley,A lot of things that are,
,hard to talk about happened here.,
,,1
Min-Jung,We know what you did for Soo-Jin.,
,,
Riley,"So, this is your home?",
,,
Will,Yeah.,
,,
,"Yeah, it's kinda small, you know?",
,,
,Cops don't get paid a lot.,
,,
Riley,I like it.,
,,
,This is so cool.,
,,
,Wow.,
,,
Will,You should come to America sometime.,
,,
,Chicago's got a great music scene.,
,,
,"Uh, jazz, blues, house... I could show you",
,around the city before you even got here.,
,,
Riley,I could show you around Reykjavik.,
,,
Will,So cool.,
,,
,I want to see the volcano,
,no one can pronounce the name of.,
,,
Riley,Eyjafjallajokull?,
,,
Will,God bless you.,
,,
Riley,"Oh, my God, what is that?",
,,
,You sleep here?,
,,
Will,You get used to it.,
,,
Riley,"Oh, my God!",
,,
,Wow!,
,,
Diego,"The fuck you doing, Gorski?",
,,
Will,Huh?,
,,1
Wedding Planner 1,Everything is so much better now.,
,,
Wedding Planner 2,"Yes, so much better.",
Wedding Planner 1,"Uh, we spoke to the astrologer,",
,,
,and he says that the horoscope,
,for the new wedding date,
,,
,is even better than the last one.,
,,
Wedding Planner 2,The last one was not bad.,
Wedding Planner 1,"No, no, not bad.",
,,
Wedding Planner 2,But this is better.,
Wedding Planner 1,So much better.,
,,
,"Clearly, the gods wanted it this way.",
,,
,"So, uh, you wish",
,to use the temple of Ganesha?,
,,
Kala,Yes.,
,,
,"Since I was a child, I have always",
,"felt a closeness to Ganesha,",
,,
,that he sees through my eyes,
,and I see through his.,
,,1
Capheus,I can't remember the last time I smelled,
,your sukuma wiki and ugali.,
,,
Shiro,Ah.,
,I'm feeling much better.,
,,
,But you are far too thin.,
,,
Capheus,It makes my heart sing,
,to see you cooking again.,
,,
Shiro,You were never good,
,at hiding your emotions.,
,,
,"What is troubling you, my son?",
,,
Capheus,This medicine...,
,the man I was getting it from...,
,,
,I won't be able to get it,
,from him anymore.,
,,
Shiro,Troubles like this seem far less troubling,
,on a full stomach.,
,,
Githu,Family is so important.,
,,
Capheus,What do you want?,
Githu,I had a family once.,
,,
Capheus,Get out!,
Shiro,Capheus!,
,,
Githu,I had a sister.,
,,
,"We were tight, like you and moms here.",
,,
,"One day, me and Mr. Kabaka",
,had a disagreement.,
,,
,"I came home and she's lying there,",
,,
,"a wire around her throat,",
,her scalp torn off.,
,,
,That's what Mr. Silas Kabaka taught me.,
,,
,Love ain't nothing but a black hole.,
Capheus,"No, no!",
,,
,What do you want?,
,,
Githu,"Come on, hero.",
,,
,What does every person on this planet want,
,,
,whose life has been fucked up,
,by another person?,
,,
,What the fuck do you think we want?!,
,,1
Lito,What does he want?,
,,
,And why here?,
,,
,Why did he want to meet here?,
,,
Hernando,She said it was halfway.,
,She wanted to make it easy.,
,,
Lito,"Oh, come on, Hernando. This is Joaquin.",
,He wanted us to meet in public.,
,,
Hernando,Maybe you should wait in the car.,
Lito,I think I should wait in the car.,
,,
Hernando,Yes. Yes.,
,,
Daniela,Hi.,
,,
Hernando,Dani...,
,,
Daniela,Thanks.,
,,
,Sorry it's so late.,
,,
,It's the only time he could do it.,
,,
Lito,It's not a problem.,
,,
Hernando,Are you OK?,
Daniela,I'm fine. I'm good.,
,,
Hernando,He hit you.,
,,
Daniela,We were... negotiating.,
,,
Hernando,"No, no. This is wrong.",
,You cannot go back to that asshole...,
,,
Daniela,I told that asshole I would marry him,
,if he left you alone.,
,,
Hernando,What?,
,,
,Lito!,
,,
Daniela,"Hernando, no. No, no, no,",
,don't worry about me.,
,,
Hernando,What? This is crazy. Come on!,
,,
Lito,What?,
,,
Daniela,We make choices... and life,
,has a way of making us pay for them.,
,,
Lito,That's a line from,
,The Price of Life is Death.,
,,
Daniela,And you were so great in it.,
,,
,The world is inspired,
,"by your movies, Lito,",
,,
,and I want you to,
,"continue making them, OK?",
,,
Hernando,Dani...,
,,
Daniela,"Hernando, I'll be fine.",
,,
,"If life has taught me anything,",
,it's that... I can take a punch.,
,,
,Goodbye.,
,,
,Don't have too much fun without me.,
,,1
Capheus,What am I going to do? I don't know.,
Shiro,"Yes, you do!",
,,
,You cannot give them the child.,
,You know that!,
,,
Capheus,"If I don't, they will come back.",
,,
,You've heard them.,
,,
Shiro,"That's what men do, they make threats.",
,,
Capheus,"And you, more than anyone, know they have",
,the ability to carry those threats out.,
,,
Shiro,"And you, more than anyone...",
,you know that their threats,
,,
,and even their violence...,
,cannot touch the things that matter.,
,,
Capheus,Mama... is it completely,
,crazy to realize...,
,,
,even after gangsters,
,have threatened your life...,
,,
,how lucky you are?,
,,
Shiro,Not at all.,
,,
,Not at all.,
,,1
Sven,Baby O'Riley!,
Riley,Ah! Sven!,
,,
,It's been so long.,
,,
Sven,"Riley, it's good to see you.",
Riley,"You, too.",
,,
,How's the boat?,
,,
Sven,"Uh, it creaks, it groans.",
,Not as fast as it used to be.,
,,
,We have that in common.,
,,
,Skoal.,
,,
,"It's so good to see you, Riley.",
,,
,"For weeks, all your father's talked about",
,is you coming home.,
,,
,We're all happy to have you back.,
,,
Riley,It's so nice to be back.,
,,
Sven,"This is your home, after all.",
,,
,Born right there.,
,,
,Ellen and I still laugh about that night.,
,,
,Gunnar won't let me buy a new phone.,
,,
,He calls it the umbilicus.,
Riley,Does it even work anymore?,
,,
Sven,I have a cousin in the highlands.,
,,
,We have the last two rotaries in Iceland.,
,,
,Is your dad coming over?,
Riley,"No, he's practicing.",
,,
Sven,Big day tomorrow.,
Riley,Mm.,
,,
,"Sven, you know I don't drive anymore.",
,,
Sven,"Whenever, wherever,",
,just knock on my door.,
,,
Riley,Thank you.,
,,1
Will,"Don't ask me how I know this,",
,but that woman right there is Nomi Marks.,
,,
,"She was scheduled for a brain operation,",
,she disappeared.,
,,
,This is the federal BOLO for her.,
,,
,And the guy she's talking to,
,is Niles Bolger.,
,,
,He had the same brain operation,
,two years ago.,
,,
,He's now living as a complete vegetable,
,"at Nightingale's, until last night.",
,,
Diego,Do I even want to know,
,how you're accessing this shit?,
,,
Will,I used my dad's old captain's clearance,
,for the requisition.,
,,
Diego,"Oh, my God.",
,,
Will,"Yesterday, Bolger receives a package.",
,,
,The FedEx guy doesn't,
,know what to do with it.,
,,
Diego,I know what you're gonna do.,
,You're gonna bury us with this.,
,,
Will,Watch this.,
,,
Diego,Whoa.,
,,
Will,"Last night, a guy who couldn't drink",
,from a coffee cup without drooling,
,,
,went on a shooting spree.,
,,
,One of the people he killed,
,before eating his own gun,
,,
,is the doctor who performed,
,"the surgery on him,",
,,
,and was scheduled to do,
,the exact same thing to Nomi Marks.,
,,
Diego,"OK, if this was an episode of CSI,",
,"I'm hooked,",
,,
,but cut to the goddamn chase and tell me,
,what the fuck this has to do with us.,
,,
Will,The company that paid Dr. Metzger,
,"to perform those surgeries,",
,,
,that paid for the long-term care,
,"of Niles Bolger,",
,,
,is the exact same company,
,that rented the white van,
,,
,that made one of the most dangerous,
,terrorists in America disappear.,
,,
Diego,And this company is called?,
,,
Nomi,"BPO, the Biologic",
,Preservation Organization.,
,,
,"""A multi-national research group",
,studying the human genome,
,,
,in the search for positive,
,"and consequential mutations.""",
,,
Neets,"Well, that doesn't sound",
,sinister at all.,
,,
Nomi,These guys are seriously funded.,
,,
,"I'm finding embeds to DARPA,",
,"the World Science Foundation, the WHO...",
,,
Will,How are you able to access,
,their financial records?,
,,
Nomi,You're the guy that helped me,
,get out of the hospital.,
,,
Will,That's right.,
Neets,What guy?,
,,
Nomi,He's standing right there,
,and he's a cop.,
,,
Will,Chicago PD.,
,A lot of that stuff is illegal.,
,,
Nomi,So is using your father's,
,clearance codes,
,,
,to access federal security information.,
,,
Will,How did you know about that?,
,,
Diego,Know what?,
,,
Nomi,I'm not sure.,
,,
Neets,"OK, you've having a conversation",
,with a cop in Chicago right now?,
,,
Nomi,"Yeah, I guess I am.",
,,
Neets,Cool.,
,,
,FaceTime without a phone.,
,,
Will,"I mean, not exactly.",
,We can know things and feel things.,
,,
Nomi,She can't hear you.,
,,
Diego,"Who the fuck you talkin' to, man?",
,,
Will,Noth... I'm just talking to myself.,
,,
,You were at the shooting last night?,
,,
Metzger,You've killed us all.,
,,
Will,The only reason they would do something,
,like that is if they felt threatened.,
,,
,That means we're getting close.,
,,
Nomi,It also means that if they have,
,"no problem killing their own people,",
,,
,then they'll have no problem killing us.,
,,
Will,Did you find anything,
,on Metzger's hard drive?,
,,
Nomi,"So you know about the hard drive,",
,but you don't know what's on it?,
,,
Will,No one gave me a rule book here.,
,I'm just trying to go with it.,
,,
Nomi,"Uh... Basically, they've been",
,paying this guy a butt-load of money,
,,
,to fly all over the world,
,and lobotomize people.,
,,
,I think he hooked up,
,with the company when...,
,,
Neets,When he was a medical student,
,at the University of Chicago.,
,,
,Mom!,
Will,That picture.,
,,
Nomi,Wait.,
Grace,Coming.,
,,
Nomi,I know that guy.,
Will,How?,
,,
Nomi,"When Bolger put the gun in his mouth,",
,,
,I saw a reflection in the mirror,
,that wasn't his.,
,,
,It was that guy.,
,,
Whispers,I'm Dr. Friedmann.,
,,
,Senior Officer with the Biologic,
,Preservation Organization.,
,,
Will,That voice...,
,,
,I know that voice.,
,,
Grace,I thought Nomi,
,was still in the hospital.,
,,
Whispers,I know you think,
,"you're doing the right thing,",
,,
,"trying to protect someone you care about,",
,but this woman has a terrible disease...,
,,
Will,It's him!,
Nomi,Who?,
,,
Will,It's that guy.,
,,
Nomi,He says that the guy,
,at the door is that guy!,
,,
Whispers,"So, for your safety, we are putting you",
,into protective custody.,
,,
Nomi,What?,
Will,Don't look at him.,
,,
Nomi,Why?,
Will,Jonas told me that's how he hunts.,
,,
Whispers,"I have a warrant to search these premises,",
,,
,"and if you interfere,",
,you will be arrested and prosecuted,
,,
,to the full extent of the law.,
Will,You've gotta go right now.,
,,
Grace,You can't do this.,
Whispers,"Oh, yes, we can.",
,,
Grace,No! What are you doing? No!,
,,
,"What are you... No, wait!",
,You can't do this!,
,,
,Amanita! Amanita!,
,,
Neets,"OK, out the window,",
,over the balcony.,
,,
,The alley will take you to Corbett.,
Nomi,No.,
,,
,You have to come with me.,
Neets,No. You need time.,
,,
,I'll stall them. Go!,
,,
,"Go, honey! Go!",
,,
Nomi,"Oh, my God.",
,,
,Fuck.,
,,
,"Oh, my God. Neets.",
,,
Neets,Um... Um... OK.,
,,
,Shit.,
,,
,"Is that you, Mom?",
Agent,I'm a federal agent. Open the door.,
,,
Neets,A federal agent?,
,,
Agent,"Open the door, ma'am, now!",
Neets,"Uh... I'm, uh...",
,,
,kinda in the middle of something.,
,,
,What the fuck?,
,,
,"I am changing my tampon,",
,you fucking pervert!,
,,
Agent,Please come with me.,
Neets,"Can I finish, or do you want this, too?",
,,
,Huh? Huh?,
,,
,You want it? You want it? Fucking take it!,
,,
Police Officer,Get eyes on the back alley.,
,Copy that.,
,,
,Stop! Don't move!,
Nomi,"Oh, God.",
,,
Agent,Hands in the air!,
,,
Nomi,"Oh, my God.",
,I don't want to go back to the hospital.,
,,
,"Cop guy, where are you?",
,,
Diego,What are you looking for?,
Will,It's the feds. They found her.,
,,
Diego,How do you know?,
Police Officer,"Gorski, the captain's office, now!",
,,
,We've got her. Back of the hill.,
,,
Nomi,"Someone, please help me.",
,,
Sun,Stay calm.,
,,
Nomi,Are you in my head or are you here?,
,,
Sun,I'm in Seoul. I was sleeping.,
,,
Will,"Ah, shit!",
,,
Police Officer,Get on your knees!,
,Oh...,
,,
Will,Who are you?,
Sun,I'm Sun.,
,,
Nomi,We don't have time for this.,
,,
Will,He's gonna call for backup.,
,,
Police Officer,Backup on Corbett.,
,,
Will,This guy's right-handed.,
,He's gonna go for your right wrist.,
,,
,Now!,
,,
,Throw the gun.,
,,
,Get on the bike.,
,,
,"Is there a problem, Captain?",
,,
Police Captain,Shut the door.,
,,
Police Officer,Stop her!,
,,
Nomi,I don't know how to drive.,
,,
Capheus,I do.,
,,
Nomi,Are you crazy? Oh!,
Capheus,I saw this in Hard Target.,
,,
,Jean-Claude attacked,
,when everyone thought he was going to run.,
,,
,Whoo!,
,,
,It worked better in the movie.,
,,1
Police Captain,"Look, Gorski, this isn't a movie",
,or a fucking TV show.,
,,
,I gave you clear warning,
,"that if you didn't follow orders,",
,,
,there would be consequences.,
Will,"OK, but, can I explain?",
,,
Police Captain,"I can explain,",
,same way they explained it to me.,
,,
,You're suspended without pay.,
,,
Will,Captain.,
,,
,"Captain, you know that is not fair.",
,,
Police Captain,"What the fuck you talkin' about, Gorski?",
,,
,Not fair?,
,,
,This is the real fuckin' world.,
,,
,Nothin's fair.,
,,
,"Drop your badge, sign the paperwork,",
,get the fuck out.,
,,1
Henchman,It's El CaÃ­do.,
,,
Mourner,You said he would come for you.,
,,
Actress,A man must never be judged,
,"by the length of his gun,",
,,
,or the size of his fortune.,
,,
Lito,"In the end, we'll all be judged",
,by the courage of our hearts.,
,,
Director,And cut!,
,,
Lito,"Give me one more, please. The line!",
,,
Director,"Lito, you're beautiful.",
,,
Lito,You sure?,
Director,"It's great, we're fine.",
,,
,"We have it, OK?",
,,
,"And your, uh... friend is here.",
,,
Lito,"Oh, yeah. My bodyguard. Yeah.",
,,1
Manendra,"Hello, Kala.",
Kala,Papa-ji.,
,,
,I had no idea you came to the temple.,
Manendra,I don't.,
,,
,"No, I came here to see you.",
,,
,Can I have a word with you?,
Kala,"Yes, of course.",
,,
Manendra,I was considering our conversation,
,about continuing the wedding as planned.,
,,
,"It's just that, uh,",
,the events of the past few days,
,,
,have led me to... reconsider things.,
,,
Kala,Reconsider?,
Manendra,Yes.,
,,
,"You know, I don't believe in",
,gods and miracles.,
,,
,Our fates are governed,
,by the choices that we make.,
,,
,"Others, of course, will argue that luck,",
,"good or bad, is a factor, but I disagree.",
,,
,Luck can only offer an opportunity.,
,,
,But without the will,
,"to make the right choice,",
,,
,luck would be as meaningless as...,
,as that elephant-headed god.,
,,
,"To me, the idea of praying to a god",
,to somehow influence my own fate,
,,
,is both primitive and terribly sad.,
,,
Kala,"I'm sorry, I don't think this is the place",
,to have this conversation.,
,,1
Lito,Something's wrong?,
,,
,"What is it? Is it Joaquin, right?",
,,
,He's gonna blackmail me.,
Hernando,No.,
,,
,"No, no, I haven't heard from him.",
,,
Lito,Is it Daniela?,
,,
Hernando,In a way.,
,,
,"I guess, in a way, she reminded me of",
,the things I had allowed myself to forget,
,,
,because I feel so strongly about you.,
,,
Lito,"Hernando, your tone is scaring me.",
,What are you talking about?,
,,
Hernando,"I love you, Lito.",
,,
,I love you more than I have ever,
,loved anyone in my life.,
,,
Lito,"I love you, too.",
,,
Hernando,But I can't be with someone,
,who allows someone else to be hurt,
,,
,in order to protect their career.,
,,
,I wish it didn't end this way.,
Lito,It doesn't end this way.,
,,
,What are you talking about?,
,This isn't my fault.,
,,
,"Hernando, she did this to herself.",
,She admitted it.,
,,
,You cannot leave me for that.,
,This is not fair.,
,,
Hernando,I know it's not fair.,
Lito,So what do you want me to do?,
,,
,You want me to throw,
,my whole life down the toilet,
,,
,because of a woman I barely know?,
Hernando,"I don't know what you should do, Lito.",
,,
,All I know is what I have to do.,
,,
Lito,Are you gonna break up with me,
,because of her?,
,,
Hernando,"No, it's not her.",
Lito,Then what?,
,,
Hernando,"""In the end...",
,,
,we will all be judged,
,"by the courage of our hearts.""",
,,
Lito,It's a stupid line from a stupid movie.,
,"Hernando, please.",
,,
Hernando,"I'm sorry, Lito.",
,,
,Goodbye.,
Lito,"No, please, no. Please don't leave me.",
,,
,Hernando.,
,,
,Hernando.,
,,
,Hernando!,
,,
,"Hernando, please don't leave me, please.",
,,
Director,Here we go. Let's shoot!,
,,1
Manendra,I was hoping that after,
,"our conversation is over,",
,,
,"when you pray to your Ganesha,",
,,
,he'll also tell you that what you are,
,going to do is the right thing to do.,
,,
Kala,What I am going to do?,
Manendra,Mm.,
,,
,You are going to call up my son,
,,
,and you are going to tell him,
,that you cannot marry him.,
,,
Kala,What?,
,,
Manendra,You know in your heart,
,that's the right thing to do.,
,,
,I could see it in your eyes.,
,,
,"That's why you stopped the wedding,",
,,
,to keep yourself from,
,committing this terrible mistake.,
,,
Kala,That's not true. That is not why I...,
Manendra,Of course... Of course it is true.,
,,
Kala,I...,
Manendra,It was a mistake for both our parts.,
,,
,I should have never given my blessing.,
,,
,"But now, luck has given us",
,another opportunity to correct it.,
,,
,All we require is the will...,
,,
Kala,No!,
,,
,Help!,
,,
,Help!,
,,
,Papa-ji!,
,,
,Papa-ji!,
,,
,Papa-ji?,
,,
,Help! Help!,
,,
,Somebody! Help!,
