,"Hernando, I know you've been dying",
,to come to this restaurant,
,,
,ever since Lito talked about the food.,
,,
,I saw you and your little,
,emoticon sad face.,
,,
,Hm?,
,,
,"But here you are... out in the world,",
,sitting next to each other.,
,,
,Come on! Let's enjoy it.,
,,
Lito,"This is not working, Daniela.",
,,
Daniela,We went to the wrestling thing together.,
,,
Lito,It's different.,
Daniela,Why?,
,,
,"Because that was a guy thing,",
,and this is a romantic restaurant?,
,,
Lito,Exactly.,
,,
Daniela,You worry too much.,
,,
,This is totally working.,
,,
,If a photographer comes up,
,"or someone that wants an autograph,",
,,
,all Hernando has to do,
,"is stand up and glower at them,",
,,
,and I guarantee everyone in this room,
,will believe he's your new bodyguard.,
,,
Hernando,I... I can glower. I... I can do that.,
Daniela,See?,
,,
Fan,Hi. Um... can we take a picture?,
,,
Hernando,"I'm sorry, Mr. Rodriguez is busy.",
,,
Lito,It's OK. It's OK. It's OK.,
Fan,"Oh... Oh, OK.",
,,
,Thank you. Hi.,
,,
Lito,OK.,
Fan,Thank you very much.,
,,
Lito,We have to go.,
Hernando,This is my fault.,
,,
,It was my fault.,
Lito,It isn't your fault.,
,,
Daniela,Relax.,
Lito,"Let's go, please.",
,,
Hernando,"The man is eating. Leave him in peace, OK?",
,Leave him in peace!,
,,
Daniela,"Oh, my God!",
,,
Hernando,How was it?,
Daniela,So good!,
,,
Lito,I... I believed it.,
,,
,"I mean, I fully believed it.",
,,
Hernando,"I believed it, too.",
,,1
Capheus,"Oh, my God.",
,,
,Clouds!,
,,
,Look at them! So close.,
,,
,Beautiful.,
,,
,"How amazing is this, huh?",
,,
,I've never been on a plane.,
,,
,"Hey, you are so lucky.",
,,
Riley,"No, I'm not lucky.",
,,
Capheus,Of course you are.,
,"You are flying, above clouds.",
,,
Riley,"Privileged, not lucky.",
,,
Capheus,You are lucky 'cause you are,
,still able to see your father.,
,,
,"That is something I dream about,",
,but will never happen again.,
,,
Riley,I'm sorry.,
,,
Capheus,It's OK.,
,,
,"I lost my father,",
,but I still have my mother.,
,,
Riley,I wish I could see the world that simply.,
,,
Capheus,"Riley, look out of the window.",
,,
,Those are actual clouds.,
,,
Riley,But what if something terrible happens,
,because of me going back?,
,,
Capheus,What if something wonderful happens? Eh?,
,,
,"First class, huh? It's nice.",
,,1
Hernando,I love you.,
,,
Lito,Mr. Gonzalez! How are you doing?,
,,
,"My new bodyguard, Hernando.",
,"My girlfriend, Daniela.",
,,
,You'll be seeing a lot of them.,
,,1
Riley,"Hi, Pop.",
,,
Gunnar,I missed you so much.,
Riley,"I missed you, too.",
,,
,Thank you.,
,,1
Daniela,"OK, OK, you have to admit",
,that was the best night out of your lives.,
,,
Hernando,"This, this was our first night out ever.",
,,
,Ever.,
,,
Lito,Champagne. Orange juice.,
Joaquin,Welcome home!,
,,
,Make you a drink?,
Daniela,What the fuck are you doing here?,
,,
Joaquin,"""The fuck""?",
,,
,The fuck is the reason that I'm here.,
,,
Daniela,"Lito, call the police.",
,,
Joaquin,Hey!,
,,
,"I know I'm the bad guy,",
,that's why I wore this mask.,
,,
,But this is not the real me.,
,,
,Shh.,
,,
,See?,
,,
,I'm not the bad guy.,
,,
,I'm the sad guy.,
,,
Daniela,You're drunk.,
Lito,"You're gonna have to leave, Joaquin.",
,,
Joaquin,Enter the hero. The big hero.,
,,
,The man every guy wants to be,
,and every girl wants to fuck.,
,,
Hernando,Don't touch him.,
,,
Joaquin,Oh. Who's the tough guy? Huh?,
,,
Lito,"He's my bodyguard, Joaquin. So, please.",
,,
,He just broke a photographer's arm.,
,,
,There's been enough violence for tonight.,
,,
Joaquin,"That's cool. Cool, cool.",
,,
,No violence.,
,,
,I don't want no violence.,
,,
Daniela,"What do you want, Joaquin?",
,,
Joaquin,I wanna know what I did wrong,
,"and what he did right, that's all.",
,,
Daniela,For starters... Lito's never hit me.,
,,
Joaquin,"Wait, that's not fair.",
,,
,This is Mexico. I am a man.,
,,
,I was raised that way.,
,,
,You hit your woman,
,to make her respect you. Fuck!,
,,
Daniela,"Well, Lito's twice the man you'll ever be!",
,,
Joaquin,I know.,
,,
,"Oh, fuck. I know.",
,,
,That's why I'm here.,
,,
Daniela,Why?,
,,
Joaquin,Because I want to see it for myself.,
,,
,"Wanna be a better footballer,",
,watch the best.,
,,
,Wanna be a better baller...,
,do the same.,
,,
Lito,What?,
,,
Joaquin,"I wanna see you fuck her, Lito.",
,,
Daniela,Jesus Christ!,
,,
Joaquin,"I know how it sounds, but please!",
,,
,Give the guy a break.,
,,
,You're the better man. You won.,
,,
,You fucked her away from me.,
,,
,So I just thought maybe I could,
,"learn how to fuck her back,",
,,
,or at least how to fuck the next her,
,away from someone else.,
,,
Daniela,That's it. I'm calling the police.,
Joaquin,"Oh, no, no. Please. No, wait! Hey!",
,,
,"Listen to me. Wait, Dani. Listen to me.",
,,
,Leave it! Leave it!,
,Get the fuck out of here!,
,,
Hernando,That's it.,
Joaquin,I don't want to go.,
,,
,"I'm leaving, I'm leaving.",
,"Please. OK, I'm going. I'm going.",
,,
,"Lito, fuck her in good health!",
,,
Lito,My bodyguard.,
,,
,I'm feeling very,
,Whitney Houston right now.,
,,1
Grace,Amanita never told me,
,she was dating Robin Hood.,
,,
Neets,"Nom's got this whole secret identity, Mom.",
,,
,"Silicon Valley nerd by day,",
,political hacktivist by night.,
,,
,She tried to go straight...,
Nomi,"Hey, I would never go straight.",
,,
Neets,"She tried to play by the rules,",
,and they tried to lobotomize her.,
,,1
Diego,I'm sensing a bit of a negative vibe here.,
,You guys picking up on this?,
,,
Deshawn,Your Spidey sense tingling,
,"or something, 5-0?",
,,
Diego,Maybe this wasn't,
,the most prudent decision.,
,,
Will,We'll be all right.,
Deshawn,Y'all just need to be cool,
,,
,"and let me do the talkin', a'ight?",
,,1
Nomi,"You know, I still can't believe",
,how you're just taking this all in stride.,
,,
,If someone told me they were hearing,
,"other people's voices in their heads,",
,,
,I'd be sure they slipped off,
,their medication.,
,,
Grace,Child of the '60s.,
,,
,"If you didn't hear voices at least once,",
,you were doing something wrong.,
,,1
Diego,You sure you got the right kid?,
,,
,I never seen him with your crew.,
Deshawn,That's the point. He's an eye.,
,,
,"You're not supposed to see him,",
,but he sees you.,
,,
,"Like the man says,",
,when you look into the ghetto...,
,,
,the ghetto looks back at you.,
,,1
Grace,There was a time when people,
,who heard voices were considered saints.,
,,
,"It wasn't a sign of madness,",
,it was a sign of the miraculous.,
,,
Neets,"Still is, as far as I'm concerned.",
,,1
Ludicrous Lincoln,"Oh, yeah!",
,,
,Game time! You niggas are sweet!,
,Yeah!,
,,
,Yeah!,
,,
Will,"Oh, shit.",
,,
Diego,Ludicrous Lincoln. Fuck me.,
,,
Will,Why'd it have to be Lincoln?,
,,
Deshawn,You and Lincoln got history or somethin'?,
,,
Diego,My boy got all Romeo,
,with the former Ms. Ludicrous.,
,,
Deshawn,"Damn, Will!",
,,1
Grace,"When Nita was very young,",
,,
,"I took her to her first July 4th picnic,",
,and she got scared by the fireworks.,
,,
Neets,Still hate 'em.,
,Why celebrate with symbols of war?,
,,
,Wars are always a failure.,
Grace,"Yes, honey.",
,,
,"But she got frightened,",
,"and before I knew it, she was gone.",
,,
,Lost. A million people around me.,
,,
,"I felt this panic starting to rise up,",
,"but before it hit,",
,,
,I suddenly could hear her.,
,,
,Not her voice.,
,,
,It was the sound that she used to make,
,when she slept against my chest.,
,,
Nomi,Aw.,
Grace,"It was a... a feeling, or a vibration,",
,,
,and I... I followed it straight to her.,
,,
Neets,Waffle cone stand.,
,,
,I'm a simple girl.,
,,
Grace,No one believed me when I told them,
,"how I found her, but it didn't matter.",
,,
,I knew what had happened.,
,,
,I'm one of those people,
,who's comfortable with the idea,
,,
,that there's more going on in this world,
,that we don't understand,
,,
,than all the things that we do.,
,,1
Ludicrous Lincoln,"Hey, you know I'm askin' myself,",
,can this be that Officer Gorski?,
,,
,The very same Officer Gorski,
,that tried to stick his pork,
,,
,into my motherfuckin' pussy?,
Will,OK...,
,,
Gang Member 1,"Shut the fuck up, Officer Gorski!",
Diego,Back the fuck up.,
,,
Deshawn,"Uh-uh. Nah, man. Ludicrous,",
,you gave me your word that you...,
,,
Ludicrous Lincoln,Word don't mean shit to this punk.,
,,
Deshawn,Let's all remember that,
,"he has somethin' you want,",
,,
,you got somethin' he want.,
,"C'mon, man.",
,,
Ludicrous Lincoln,You know the fundamental,
,nature of the universe,
,,
,"is not competition, Officer Gorski.",
,,
Will,No? What is it then?,
,,
Ludicrous Lincoln,Commerce.,
,,1
Neets,Find anything new on Metzger?,
,,
Nomi,"Checking his travel records,",
,he has been all over the world.,
,,
,"London, Istanbul, Switzerland,",
,"Seoul, and Iceland.",
,,
Neets,Hm.,
Nomi,"And these are his insurance records,",
,,
,basically his work history,
,over the past year.,
,,
Neets,You're looking for the operation,
,he was gonna do to you.,
,,
Nomi,Exactly. He's performed it three times,
,in the Bay area.,
,,
Neets,What happened to the patients?,
,,
Nomi,Two of them died.,
,,
Neets,And the third?,
,,1
Will,What is it you want?,
,,
Ludicrous Lincoln,Diplomatic immunity.,
Diego,What?,
,,
Ludicrous Lincoln,We want you to leave us the fuck alone.,
,,
,That includes your motherfuckin' pork.,
,,
Diego,Fuck this shit.,
,How about we haul you in right now,
,,
,for obstructing a federal investigation?,
Will,Nobody's arresting anybody.,
,,
,If the information is good...,
,,1
Nurse,Can I help you?,
Nomi,I'm here to see Niles Bolger.,
,,
Nurse,He's a patient here.,
,And you are?,
,,
Nomi,I'm his niece.,
,,1
Ludicrous Lincoln,"4K, show him.",
,,
Will,All right.,
,,
,You saw the van pull up?,
Clete,I knew somethin' was up.,
,,
,Smelled like the Feds.,
,,
Will,They pull anything out of the building?,
Clete,Check it.,
,,
Will,Who's in the bag?,
,,
Clete,Still unidentified at this point.,
,,
Will,You get the license plates?,
Clete,Of course I got the plates.,
,,
,"What you think we are,",
,amateur hour and shit?,
,,
Diego,I'll start a trace.,
,,
Clete,"Oh, yeah. Scary dude.",
,,
,"The way he talked and everybody jumped,",
,figured he was the big dog.,
,,
Deshawn,"Hey, you know this dude, 5-0?",
,,1
Neets,The procedure was performed,
,"by Dr. Metzger, right?",
,,
Nurse,"Yes, Dr. Metzger",
,personally handled Mr. Bolger.,
,,
Nomi,"Uncle Niles, it's me, Nomi.",
,,
Neets,No... Thank you.,
,,
,Nom!,
,,
,Wha...?,
,,
Nomi,That could be me.,
,,
Neets,It's not. You're here.,
,,
Nomi,Just promise me that no matter,
,"what you have to do,",
,,
,you will not let that happen to me.,
,,
,Promise?,
,,
Neets,I promise.,
,,1
Rental Agent,I'm just saying that if our equipment,
,"was used in some sort of criminal act,",
,,
,"clearly, we're not responsible.",
Will,Clearly.,
,,
Diego,We'll need to know who rented this.,
Rental Agent,"Paperwork's in the back office,",
,,
,but without some sort of,
,warrant or something...,
,,
Will,The warrant's gonna go to your bosses.,
,,
,"Probably have to file with corporate, too?",
,Just to be thorough.,
,,
Diego,Yeah.,
Will,"Trust me, man, you do not want that.",
,,
Rental Agent,I'll make a copy. Here it is.,
,,
Will,"Can you open it, please?",
,,
Rental Agent,They brought it back real clean.,
,Most thorough clean-up job I've ever seen.,
,,
,Not a spot on it.,
Will,I'll bet.,
,,
,"Hey, whoa. Hey, hey, hey!",
,,
Diego,You OK?,
,,
Will,"No, I'm good.",
,,1
Kala,"From the day I decided to marry Rajan,",
,,
,you have been sending me... visions.,
,,
,You sent me a vision of a woman,
,taking her own life.,
,,
,"Visions of other people in distant places,",
,"even in prison,",
,,
,which could perhaps be a metaphor,
,"for my situation,",
,,
,intended for education and instruction.,
,,
,"But then, you sent me a vision of a man...",
,,
,with a large...,
,,
,trunk?,
,,
,A very large trunk.,
,,
,I am a little more than confused.,
,,
,"But... I trust you, Ganesha.",
,,
,So I know there must be some meaning,
,to all of this that I cannot see.,
,,
,And I wish to see. I wish to understand.,
,,
,"So help me, Ganesha.",
,,
,Help me see what it is I must do.,
,,
Wolfgang,Gods don't give a shit about us.,
,,
,I speak from experience.,
,,
Kala,Why won't you just leave me alone?,
Wolfgang,I tried.,
,,
,"Believe me, I try not to think of you,",
,,
,"but every time,",
,it brings me straight to you.,
,,
Kala,At least...,
,,
,you're wearing clothes.,
,,
Wolfgang,It's nice here.,
,,
,The weather's shit in Berlin.,
,,
Kala,It rains like this in Bombay...,
,,
,but it's not so cold there.,
,,
Wolfgang,So tell me... does he ever help?,
,,
Kala,What?,
Wolfgang,Your god.,
,,
Kala,Oh. Of course.,
Wolfgang,How?,
,,
Kala,"I asked him to stop my wedding,",
,and he did.,
,,
Wolfgang,You think he stopped your wedding?,
,,
Kala,Do you have a better explanation?,
,,
Wolfgang,So you think our connection...,
,is a kind of miracle?,
,,
Kala,If I were trying to describe,
,this feeling...,
,,
,the sensation of experiencing,
,"the warmth of the sun,",
,,
,the smell of jasmine and marigold...,
,,
,while at the same time being soaked,
,by a downpour at an outdoor cafÃ©...,
,,
,the taste of strong coffee,
,still in my mouth...,
,,
,"I would say that the word ""miracle""",
,sounds particularly appropriate.,
,,
,Wouldn't you?,
,,1
Gunnar,You slept well?,
,,
Riley,Best sleep I had in a long time.,
,,
Gunnar,I made pancakes.,
Riley,Yeah?,
,,1
Grandpa Capheus,That boy is one of them.,
,,
Grandma Capheus,"He's from Jaluo, the same as his father.",
,,
Shiro,His father is dead.,
,,
,Wh... Where do you want us to go?,
,Where can we go?,
,,
Grandpa Capheus,Send him back then.,
,,
Shiro,But he's my son.,
,,
Grandma Capheus,He belongs with his own people.,
,,
Elder,It is best for everyone.,
,,
Grandma Capheus,Shiro! Please don't do this.,
Grandpa Capheus,Let her go.,
,,
Shiro,God damn you.,
,,
,God damn your tribes and your bad blood!,
,,
,You can all go to hell.,
,,1
Prison Officer,"During your time of stay, you will",
,complete female vocational training.,
,,
,"Can you sew, Prisoner 773?",
,,
Sun,No.,
Prison Officer,Did your mother neglect you?,
,,
Sun,My mother died.,
Prison Officer,Oh.,
,,
,"You are very lucky, 773.",
,,
,"Here, you'll receive training.",
,,
,Who will be her teacher?,
,,
,Volunteer?,
,,
,Or I will assign one.,
,,
Soo-Jin,"Pardon, ma'am.",
,,
,I will be her teacher.,
,,
Prison Officer,"773, move to this table.",
,,
,You know the rules.,
Soo-Jin,"Yes, thank you.",
,,
Sun,You didn't have to help me.,
,,
Soo-Jin,I know.,
,,1
Riley,"Smells so good, Papa.",
,,
,You're not having one?,
Gunnar,"No, I ate hours ago.",
,,
,"I wanted you to wake up smelling them,",
,but you must have been really tired.,
,,
,I've been watching you on the Internet.,
,,
,You've had a lot of shows. Doing well.,
Riley,Mm.,
,,
,"Oh, it's nothing, just playing records",
,for drunk people trying to get laid.,
,,
Gunnar,"Playing Beethoven's the same, you know.",
,,
,The people are mostly too old and tired,
,to bother with the getting laid part.,
,,
,"You make music, Riley,",
,,
,"and for a moment,",
,people forget the troubles in their lives.,
,,
,It's no small thing.,
,I'm very proud of you.,
,,
Riley,"Thanks, Papa.",
,,
Gunnar,I have to get to rehearsal.,
,,
,"If you need to go out, Sven is next door,",
,and he can drive you anywhere.,
,,
Riley,I thought he would be out on his boat.,
,,
Gunnar,"He heard you were coming,",
,dropped everything.,
,,
,I told Sven I don't care,
,"if anybody shows up tomorrow,",
,,
,as long as my daughter's there.,
,,
,"I'll see you, honey. Bye-bye.",
,,
,"Bye, sweetheart.",
Riley,"Bye, Papa.",
,,
Yrsa,You should not have come back.,
,,1
Kala,I was always afraid as a child.,
,,
,I couldn't sleep if the light was off,
,or if it was too quiet.,
,,
,I don't like the quiet.,
,,
,I used to fall asleep,
,in my father's restaurant.,
,,
,I've always hated being alone.,
,,
,It's one of the reasons,
,why I love the festival.,
,,
,Mommy!,
,,
,Papa!,
,,
,Mommy!,
,,
,Papa!,
,,
Tula,Come! This way! Come!,
,,
,"Do you like this? Come on, here!",
Kala,Yes!,
,,
Tula,Do you want to see what he sees?,
,,
Kala,What who sees?,
,,
Tula,Ganesha.,
,,
,"Come, come.",
,,
,Look there!,
,,1
Kala,It made me a believer.,
,,
Wolfgang,But you're a scientist.,
,,
Kala,I am.,
,,
,My love for science,
,doesn't preclude my faith.,
,,
,"For me, science is another language we use",
,,
,to talk about the same miracles,
,that faith talks about.,
,,
Wolfgang,"But... one language makes sense,",
,one doesn't.,
,,
Kala,"Sense? What, like quantum physics?",
,,
,Like a particle,
,that can be here and not here?,
,,
,Or sense like gravity?,
,,
,A force that no one knows why exists.,
,,
,Only that if it didn't exist...,
,,
,if there wasn't this,
,mysterious attraction...,
,,
,this pull between objects...,
,,
,then none of this would exist either.,
,,
Wolfgang,Thank God for gravity.,
,,
Kala,Exactly.,
,,1
Felix,"Hey, Wolfie. Where the fuck are you?",
,,
Wolfgang,What?,
,,
Felix,I heard from Abraham.,
Wolfgang,And?,
,,
Felix,He'll take the rest of the diamonds.,
,,
Wolfgang,When?,
,,
Felix,"I don't know,",
,but we're going to be fucking rich!,
,,
,Hey! This is great fucking news!,
Wolfgang,It is.,
,,
Felix,So why do you look like,
,someone took a piss in your beer?,
,,
Wolfgang,I've been thinking I want to,
,get out of Berlin for a little while.,
,,
Felix,Oh.,
Wolfgang,I need to take a trip.,
,,
Felix,Where?,
,,
Wolfgang,India.,
,,1
Soo-Jin,"No, go around to the other side,",
,or the thread will break again.,
,,
Prisoner 1,Ssst! She's coming.,
,,
Prisoner 2,"See you outside, bitch.",
,,
,Or not.,
,,
Sun,Does this happen often?,
,,
Soo-Jin,Only when the sun is out.,
,,1
Capheus,"Don't get into any trouble, Diana Prince.",
,,
Bodyguard,Mr. Kabaka wants to see you.,
,,
Amondi,Dad's here?,
,,
,"Dad, you came to pick me up!",
,,
Silas,How could I leave you alone,
,on your birthday?,
,,
Amondi,I know you're just pretending to forget.,
,,
Capheus,Happy birthday. You could have told me.,
,,
Amondi,You know I like my secrets.,
,,
Silas,She is like her father.,
,,
,"And now, I have a little surprise for you.",
,,
,Come with us.,
,,1
Lito,â™ª And I â™ª,
,,
,â™ª Eee-I â™ª,
,,
,â™ª Will always â™ª,
,,
,â™ª Love Hernando â™ª,
,,
Hernando,"'Morning, Whitney.",
Lito,Good morning.,
,,
Hernando,What time's call?,
Lito,Ten minutes.,
,,
Hernando,"Oh, so you're already late.",
,,
,Would you like to be a lot late?,
Lito,Why?,
,,
Hernando,Why?,
,,
Lito,Who calls?,
,,
,This is what our relationship has come to?,
,,
,Texting me from inside of the house?,
,,
Daniela,I didn't text you.,
,,
Lito,Fuck.,
,,
Hernando,"Oh, Jesus.",
,What?,
,,
Lito,Tell me this is a joke.,
,,
Daniela,"Oh, my God.",
,,
,The son of a bitch,
,must have stole my phone.,
,,
Hernando,You took pictures of us?,
Lito,You took pictures of us having sex?,
,,
,"This could destroy my career,",
,my whole life.,
,,
Daniela,I'm... I'm so sorry.,
,,
Lito,He could blackmail me.,
,,
,He's gonna blackmail me.,
Daniela,"No, no. No, no. I...",
,,
Hernando,We'll figure this out.,
Daniela,"No, I'm gonna talk to him.",
,,
,"I'll get the phone,",
,"the pictures, everything.",
,,
,"It's my fault, and I'm gonna fix it.",
,I'm... I'm gonna fix it.,
,,
Lito,Fuck!,
,,1
Neets,You sure Metzger's gonna be here?,
,,
Nomi,Reimbursement receipts show,
,he comes in for a coffee,
,,
,every day around this time.,
,,
,We are creatures of habit.,
,,
Neets,Enter the creature.,
,,
Metzger,Large non-fat latte.,
,,
Nomi,Right on time.,
,,
Neets,What does that thing do again?,
,,
Nomi,It uses its own network to clone the phone,
,that he's using with this one.,
,,
Neets,What if he doesn't check his e-mail?,
,,
Nomi,Ever not checked your e-mail,
,while waiting for a coffee?,
,,
Neets,Ooh!,
,,
Nomi,"I'm in. Downloading contacts,",
,"e-mails, calls, passwords.",
,,
Neets,Mm. You are kinda like,
,"Robin Hood, aren't you?",
,,
Nomi,What's he doing?,
,,
Metzger,What?,
,,
Neets,He looked scared.,
,,
Nomi,Makes you wonder who was,
,on the other end of that call.,
,,
,"Contact list shows ""Dr. Matheson.""",
,,
Neets,I know what you're thinking.,
,,
,I know that look.,
,"Don't. Don't do it, Robin.",
,,
,"Don't, don't, don't...",
,,
Whispers,I thought we were clear.,
,,
,Who is this?,
,,
,Is this Nomi?,
,,
Neets,What?,
,,
Whispers,I'm looking forward to meeting you.,
,,
Neets,What? Who was it?,
,,
Nomi,"I don't know, but he knew me.",
,,
Neets,Shit.,
,,
Nomi,Metzger's booked,
,on the last flight to Chicago.,
,,
Neets,"OK, what does that mean?",
,,
Nomi,He's not gonna be in his house tonight.,
Neets,"You're crazy, you know that?",
,,
Nomi,I have to get into his home network.,
,,
,"If these people know who I am,",
,,
,then we need to start,
,figuring out who they are.,
,,
,W-W-N-Double-D.,
,,
,What would Nancy Drew do?,
,,
Neets,I sense a costume opportunity.,
,,1
Silas,They're all yours.,
,,
,She likes you.,
,,
Capheus,She has a big heart.,
,,
Silas,I would do anything for her.,
,,
,It's the same with you,
,"and your mother, yes?",
,,
,Come with me.,
,,
,This love... my enemies,
,"would call a weakness,",
,,
,something to be exploited.,
,,
,I disagree.,
,,
,"I mean, these men,",
,"what do they hold in their hearts, huh?",
,,
,Desire... lust... greed.,
,,
,But I ask... are these men willing to go,
,as far as you and I for what they believe?,
,,
,This one...,
,,
,This one I was grooming,
,to be my number one runner.,
,,
,Do you know what he did?,
,,
,He watered down the drugs I gave him,
,so he could double-up on the money.,
,,
,My reputation is only as good,
,as the products I sell.,
,,
Capheus,"Mr. Kabaka, I...",
,,
Silas,Am I willing,
,"to let my business perish,",
,,
,to let the life I've made for my daughter,
,be destroyed by greed and stupidity?,
,,
,He understood the risk he was taking.,
,,1
Neets,"Wow, it worked!",
,,
Nomi,You read that in a book?,
,,
Neets,The power of literature.,
,,
,Amazing. Do you know what else,
,I read in a Lee Child book?,
,,
,That you can use the crowbar as an alarm.,
,,
,"So if anyone pushes the door,",
,we'll hear it.,
,,
Nomi,We make such a good team.,
,,
Neets,Maybe Bug's right and we should become,
,a crime-fighting dynamic duo.,
,,
Nomi,I think we already are.,
,,
Neets,Wow.,
,,
,Zombie-making sure does pay well.,
Nomi,Yeah.,
,,
,This is really weird.,
,There's almost nothing personal.,
,,
,This guy's about as interesting,
,as a mouthful of sawdust.,
,,
,He doesn't even have,
,any porn stashed away.,
,,
Neets,No porn? He is weird.,
,,
,"Oh, my God! Nom!",
,,
,BFF's with Cheney.,
,,
,He's gotta be evil.,
,,
,Uh-oh.,
,,
,He can't be all bad.,
,,
Nomi,"OK, just a couple more minutes,",
,,
,and I'll have the entire,
,hard drive copied.,
,,1
Felix,"Come, come, come.",
,,
Wolfgang,What's wrong?,
,,
,Hey.,
,,
,What happened?,
Felix,I don't know what happened.,
,,
,Nothing happened.,
,,
,It's the nothing that has me worried.,
,,
Wolfgang,You went to see Abraham?,
,,
Felix,I did. Or at least I tried to.,
,,
,We had a date.,
Wolfgang,He didn't show?,
,,
Felix,No. So I called. Nothing.,
,,
,Went by his shop. Closed up. Gone.,
,,
,Fuck!,
,,
,I'm thinking about your passage to India.,
,Maybe you need a Sherpa or something?,
,,
Woman,Hello?,
Felix,We're closed!,
,,
Woman,"Please, please, can you help me?",
,,
Felix,"Oh, what would all the damsels do",
,"if I left the city, huh?",
,,1
Neets,"Oh, my God, Nom!",
,,
Metzger,Hello?,
,,
Neets,Shit! It's Metzger.,
,,
Metzger,I'm calling the police.,
,,
Nomi,It's not done. It's not done yet.,
,,
Metzger,You better get out of here,
,before they arrive.,
,,
,Nomi.,
,,
Nomi,"Hi, Dr. Metzger.",
,,
Metzger,"Whatever brought you here,",
,,
,I'm happy to see that you had a...,
,moment of sufficient clarity,
,,
,to seek me out to get the treatment,
,that you... need.,
,,
,It shows there's still time to help you.,
,,
,I can have an ambulance here,
,in five minutes.,
,,
Nomi,I'm not the one that's,
,gonna need an ambulance.,
,,
Neets,"Go ahead, doc, make my day.",
,,
Metzger,You must be Amanita.,
,,
Neets,"What I am, doc, is your worst nightmare,",
,unless you put that phone down.,
,,
Metzger,You both are in a lot of trouble.,
,,
Nomi,"Yeah, well you're about to get",
,an eyeful of Mace,
,,
,if you don't start answering my questions.,
,,
,We visited your little zombie prison,
,in Nightingale's.,
,,
Metzger,Yes... I know.,
,,
,I'm guessing that's the reason,
,my trip was canceled.,
,,
Nomi,Who canceled it?,
,,
,Was it Dr. Matheson?,
,,
Metzger,How do you know that name?,
,,
Neets,She jacked your phone.,
,,
Nomi,I called him. We had a little chat.,
,,
Metzger,"Oh, no.",
